mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible
23	23	98	98	3.0	0	0	Chord	3/2	2	2	3/4	1/2	3/2	301							
23	23	101	101	2.0	3/4	3/4	Chord	3/2	2	2	1/2	1/2	1	302							
23	23	103	103	1.0	5/4	5/4	Chord	3/2	2	2	1/4	1/4	1	303							
24	24	104	104	2.0	0	0	Chord	3/2	1	2	1/2	1/2	1	304							
24	24	106	106	1.0	1/2	1/2	Chord	3/2	1	2	1/4	1/4	1	305							
24	24	107	107	3.0	3/4	3/4	Chord	3/2	1	2	3/4	1/2	3/2	306							
24	24	104	104	3.0	0	0	Chord	3/2	2	1	3/4	1/2	3/2	307							
24	24	107	107	2.0	3/4	3/4	Chord	3/2	2	1	1/2	1/2	1	308							
24	24	109	109	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	309							
24	24	104	104	1.0	0	0	Chord	3/2	2	2	1/4	1/4	1	310							
24	24	105	105	3.0	1/4	1/4	Chord	3/2	2	2	3/4	1/2	3/2	311							
24	24	108	108	2.0	1	1	Chord	3/2	2	2	1/2	1/2	1	312							
25	25	110	110	3.0	0	0	Chord	3/2	1	1	3/4	1/2	3/2	313							
25	25	113	113	2.0	3/4	3/4	Chord	3/2	1	1	1/2	1/2	1	314							
25	25	115	115	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	315							
25	25	110	110	3.0	0	0	Chord	3/2	1	2	3/4	1/2	3/2	316							
25	25	110	110	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	317							
25	25	111	111	1.0	1/4	1/4	Chord	3/2	2	2	1/4	1/4	1	318							
25	25	112	112	1.0	1/2	1/2	Chord	3/2	2	2	1/4	1/4	1	319							
25	25	113	113	1.0	3/4	3/4	Chord	3/2	2	2	1/4	1/4	1	320							
25	25	114	114	1.0	1	1	Chord	3/2	2	2	1/4	1/4	1	321							
25	25	115	115	1.0	5/4	5/4	Chord	3/2	2	2	1/4	1/4	1	322							
26	26	116	116	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	323							
26	26	117	117	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	324							
26	26	118	118	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	325							
26	26	119	119	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	326							
26	26	120	120	1.0	1	1	Chord	3/2	1	1	1/4	1/4	1	327							
26	26	121	121	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	328							
26	26	116	116	3.0	0	0	Chord	3/2	2	1	3/4	1/2	3/2	329							
26	26	119	119	2.0	3/4	3/4	Chord	3/2	2	1	1/2	1/2	1	330							
26	26	121	121	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	331							
26	26	116	116	2.0	0	0	Chord	3/2	2	2	1/2	1/2	1	332							
26	26	118	118	1.0	1/2	1/2	Chord	3/2	2	2	1/4	1/4	1	333							
26	26	119	119	3.0	3/4	3/4	Chord	3/2	2	2	3/4	1/2	3/2	334							
27	27	122	122	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	335							
27	27	122	122	3.0	0	0	Chord	3/2	1	2	3/4	1/2	3/2	336							
27	27	125	125	2.0	3/4	3/4	Chord	3/2	1	2	1/2	1/2	1	337							
27	27	127	127	1.0	5/4	5/4	Chord	3/2	1	2	1/4	1/4	1	338							
27	27	122	122	3.0	0	0	Chord	3/2	2	1	3/4	1/2	3/2	339							
27	27	123	123	1.0	1/4	1/4	Chord	3/2	2	2	1/4	1/4	1	340							
27	27	124	124	1.0	1/2	1/2	Chord	3/2	2	2	1/4	1/4	1	341							
27	27	125	125	1.0	3/4	3/4	Chord	3/2	2	2	1/4	1/4	1	342							
27	27	126	126	1.0	1	1	Chord	3/2	2	2	1/4	1/4	1	343							
27	27	127	127	1.0	5/4	5/4	Chord	3/2	2	2	1/4	1/4	1	344							
28	28	129	129	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	345							
28	28	130	130	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	346							
28	28	131	131	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	347							
28	28	132	132	1.0	1	1	Chord	3/2	1	1	1/4	1/4	1	348							
28	28	133	133	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	349							
28	28	128	128	6.0	0	0	Chord	3/2	1	2	3/2	1	3/2	350							
28	28	128	128	3.0	0	0	Chord	3/2	2	2	3/4	1/2	3/2	351							
28	28	131	131	1.0	3/4	3/4	Chord	3/2	2	2	1/4	1/4	1	352							
28	28	132	132	1.0	1	1	Chord	3/2	2	2	1/4	1/4	1	353							
28	28	133	133	1.0	5/4	5/4	Chord	3/2	2	2	1/4	1/4	1	354							
29	29	134	134	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	355							
29	29	135	135	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	356							
29	29	136	136	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	357							
29	29	137	137	2.0	3/4	3/4	Chord	3/2	1	1	1/2	1/2	1	358							
29	29	139	139	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	359							
29	29	134	134	3.0	0	0	Chord	3/2	1	2	3/4	1/2	3/2	360							
29	29	137	137	3.0	3/4	3/4	Chord	3/2	1	2	3/4	1/2	3/2	361							
29	29	134	134	1.0	0	0	Chord	3/2	2	2	1/4	1/4	1	362							
29	29	135	135	1.0	1/4	1/4	Chord	3/2	2	2	1/4	1/4	1	363							
29	29	136	136	1.0	1/2	1/2	Chord	3/2	2	2	1/4	1/4	1	364							
29	29	137	137	1.0	3/4	3/4	Chord	3/2	2	2	1/4	1/4	1	365							
29	29	138	138	1.0	1	1	Chord	3/2	2	2	1/4	1/4	1	366							
29	29	139	139	1.0	5/4	5/4	Chord	3/2	2	2	1/4	1/4	1	367							
30	30	140	140	3.0	0	0	Chord	3/2	1	1	3/4	1/2	3/2	368							
30	30	143	143	3.0	3/4	3/4	Chord	3/2	1	1	3/4	1/2	3/2	369							
30	30	140	140	6.0	0	0	Chord	3/2	1	2	3/2	1	3/2	370							
30	30	140	140	3.0	0	0	Chord	3/2	2	1	3/4	1/2	3/2	371							
30	30	143	143	2.0	3/4	3/4	Chord	3/2	2	1	1/2	1/2	1	372							
30	30	145	145	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	373							
30	30	141	141	1.0	1/4	1/4	Chord	3/2	2	2	1/4	1/4	1	374							
30	30	142	142	1.0	1/2	1/2	Chord	3/2	2	2	1/4	1/4	1	375							
30	30	143	143	1.0	3/4	3/4	Chord	3/2	2	2	1/4	1/4	1	376							
30	30	144	144	1.0	1	1	Chord	3/2	2	2	1/4	1/4	1	377							
30	30	145	145	1.0	5/4	5/4	Chord	3/2	2	2	1/4	1/4	1	378							
31	31	147	147	1.0	1/4	1/4	Chord	3/2	1	2	1/4	1/4	1	379							
31	31	148	148	1.0	1/2	1/2	Chord	3/2	1	2	1/4	1/4	1	380							
31	31	149	149	1.0	3/4	3/4	Chord	3/2	1	2	1/4	1/4	1	381							
31	31	150	150	1.0	1	1	Chord	3/2	1	2	1/4	1/4	1	382							
31	31	151	151	1.0	5/4	5/4	Chord	3/2	1	2	1/4	1/4	1	383							
31	31	146	146	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	384							
31	31	147	147	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	385							
31	31	148	148	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	386							
31	31	149	149	3.0	3/4	3/4	Chord	3/2	2	1	3/4	1/2	3/2	387							
31	31	146	146	3.0	0	0	Chord	3/2	2	2	3/4	1/2	3/2	388							
31	31	149	149	3.0	3/4	3/4	Chord	3/2	2	2	3/4	1/2	3/2	389							
32	32	152	152	1.0	0	0	Chord	3/2	1	2	1/4	1/4	1	390							
32	32	153	153	1.0	1/4	1/4	Chord	3/2	1	2	1/4	1/4	1	391							
32	32	154	154	1.0	1/2	1/2	Chord	3/2	1	2	1/4	1/4	1	392							
32	32	155	155	1.0	3/4	3/4	Chord	3/2	1	2	1/4	1/4	1	393							
32	32	156	156	1.0	1	1	Chord	3/2	1	2	1/4	1/4	1	394							
32	32	157	157	1.0	5/4	5/4	Chord	3/2	1	2	1/4	1/4	1	395							
32	32	152	152	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	396							
32	32	154	154	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	397							
32	32	155	155	3.0	3/4	3/4	Chord	3/2	2	1	3/4	1/2	3/2	398							
33	33	158	158	3.0	0	0	Chord	3/2	1	1	3/4	1/2	3/2	399							
33	33	161	161	2.0	3/4	3/4	Chord	3/2	1	1	1/2	1/2	1	400							
33	33	163	163	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	401							
33	33	158	158	3.0	0	0	Chord	3/2	1	2	3/4	1/2	3/2	402							
33	33	161	161	3.0	3/4	3/4	Chord	3/2	1	2	3/4	1/2	3/2	403							
33	33	158	158	3.0	0	0	Chord	3/2	2	1	3/4	1/2	3/2	404							
33	33	161	161	2.0	3/4	3/4	Chord	3/2	2	1	1/2	1/2	1	405							
33	33	163	163	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	406							
33	33	159	159	1.0	1/4	1/4	Chord	3/2	2	2	1/4	1/4	1	407							
33	33	160	160	1.0	1/2	1/2	Chord	3/2	2	2	1/4	1/4	1	408							
33	33	161	161	1.0	3/4	3/4	Chord	3/2	2	2	1/4	1/4	1	409							
33	33	162	162	1.0	1	1	Chord	3/2	2	2	1/4	1/4	1	410							
33	33	163	163	1.0	5/4	5/4	Chord	3/2	2	2	1/4	1/4	1	411							
34	34	164	164	3.0	0	0	Chord	3/2	1	1	3/4	1/2	3/2	412							
34	34	167	167	3.0	3/4	3/4	Chord	3/2	1	1	3/4	1/2	3/2	413							
34	34	165	165	1.0	1/4	1/4	Chord	3/2	1	2	1/4	1/4	1	414							
34	34	166	166	1.0	1/2	1/2	Chord	3/2	1	2	1/4	1/4	1	415							
34	34	167	167	1.0	3/4	3/4	Chord	3/2	1	2	1/4	1/4	1	416							
34	34	168	168	1.0	1	1	Chord	3/2	1	2	1/4	1/4	1	417							
34	34	169	169	1.0	5/4	5/4	Chord	3/2	1	2	1/4	1/4	1	418							
34	34	165	165	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	419							
34	34	166	166	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	420							
34	34	167	167	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	421							
34	34	168	168	1.0	1	1	Chord	3/2	2	1	1/4	1/4	1	422							
34	34	169	169	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	423							
34	34	164	164	3.0	0	0	Chord	3/2	2	2	3/4	1/2	3/2	424							
34	34	167	167	3.0	3/4	3/4	Chord	3/2	2	2	3/4	1/2	3/2	425							
35	35	170	170	0.0	0	0	StaffText	3/2	1	1	0					<i>molto rit.</i>					
35	35	170	170	3.0	0	0	Chord	3/2	1	1	3/4	1/2	3/2	426							
35	35	173	173	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	427							
35	35	174	174	1.0	1	1	Chord	3/2	1	1	1/4	1/4	1	428							
35	35	175	175	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	429							
35	35	170	170	2.0	0	0	Chord	3/2	1	2	1/2	1/2	1	430							
35	35	172	172	1.0	1/2	1/2	Chord	3/2	1	2	1/4	1/4	1	431							
35	35	173	173	3.0	3/4	3/4	Chord	3/2	1	2	3/4	1/2	3/2	432							
35	35	170	170	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	433							
35	35	171	171	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	434							
35	35	172	172	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	435							
35	35	173	173	3.0	3/4	3/4	Chord	3/2	2	1	3/4	1/2	3/2	436							
35	35	170	170	3.0	0	0	Chord	3/2	2	2	3/4	1/2	3/2	437							
35	35	173	173	1.0	3/4	3/4	Chord	3/2	2	2	1/4	1/4	1	438							
35	35	174	174	1.0	1	1	Chord	3/2	2	2	1/4	1/4	1	439							
35	35	175	175	1.0	5/4	5/4	Chord	3/2	2	2	1/4	1/4	1	440							
36	36	176	176	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	441							
36	36	177	177	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	442							
36	36	355/2	355/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	443							
36	36	178	178	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	444							
36	36	715/4	715/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	445							
36	36	179	179	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	446							
36	36	717/4	717/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	447							
36	36	359/2	359/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	448							
36	36	719/4	719/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	449							
36	36	176	176	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	450							
36	36	178	178	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	451							
36	36	176	176	4.0	0	0	Chord	4/4	2	1	1	1	1	452							
36	36	176	176	4.0	0	0	Chord	4/4	2	2	1	1	1	453							
37	37	180	180	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	454							
37	37	721/4	721/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	455							
37	37	361/2	361/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	456							
37	37	723/4	723/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	457							
37	37	181	181	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	458							
37	37	725/4	725/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	459							
37	37	363/2	363/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	460							
37	37	727/4	727/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	461							
37	37	182	182	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	462							
37	37	729/4	729/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	463							
37	37	365/2	365/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	464							
37	37	731/4	731/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	465							
37	37	183	183	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	466							
37	37	180	180	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	467							
37	37	181	181	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	468							
37	37	182	182	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	469							
37	37	733/4	733/4	0.25	13/16	13/16	Chord	4/4	1	2	1/16	1/16	1	470							
37	37	367/2	367/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16	1/16	1	471							
37	37	735/4	735/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	472							
37	37	180	180	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	473							
37	37	182	182	0.25	1/2	1/2	Chord	4/4	2	2	1/16	1/16	1	474							
37	37	729/4	729/4	0.25	9/16	9/16	Chord	4/4	2	2	1/16	1/16	1	475							
37	37	365/2	365/2	0.25	5/8	5/8	Chord	4/4	2	2	1/16	1/16	1	476							
37	37	731/4	731/4	0.25	11/16	11/16	Chord	4/4	2	2	1/16	1/16	1	477							
37	37	183	183	0.25	3/4	3/4	Chord	4/4	2	2	1/16	1/16	1	478							
37	37	733/4	733/4	0.25	13/16	13/16	Chord	4/4	2	2	1/16	1/16	1	479							
37	37	367/2	367/2	0.25	7/8	7/8	Chord	4/4	2	2	1/16	1/16	1	480							
37	37	735/4	735/4	0.25	15/16	15/16	Chord	4/4	2	2	1/16	1/16	1	481							
38	38	184	184	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	482							
38	38	187	187	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	483	ornamentTrill						
38	38	375/2	375/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	484							
38	38	751/4	751/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	485							
38	38	184	184	0.25	0	0	Chord	4/4	1	2	1/16	1/16	1	486							
38	38	737/4	737/4	0.25	1/16	1/16	Chord	4/4	1	2	1/16	1/16	1	487							
38	38	369/2	369/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16	1/16	1	488							
38	38	739/4	739/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	489							
38	38	185	185	0.25	1/4	1/4	Chord	4/4	1	2	1/16	1/16	1	490							
38	38	741/4	741/4	0.25	5/16	5/16	Chord	4/4	1	2	1/16	1/16	1	491							
38	38	371/2	371/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	492							
38	38	743/4	743/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	493							
38	38	186	186	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	494							
38	38	187	187	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	495							
38	38	184	184	0.25	0	0	Chord	4/4	2	2	1/16	1/16	1	496							
38	38	737/4	737/4	0.25	1/16	1/16	Chord	4/4	2	2	1/16	1/16	1	497							
38	38	369/2	369/2	0.25	1/8	1/8	Chord	4/4	2	2	1/16	1/16	1	498							
38	38	739/4	739/4	0.25	3/16	3/16	Chord	4/4	2	2	1/16	1/16	1	499							
38	38	185	185	0.25	1/4	1/4	Chord	4/4	2	2	1/16	1/16	1	500							
38	38	741/4	741/4	0.25	5/16	5/16	Chord	4/4	2	2	1/16	1/16	1	501							
38	38	371/2	371/2	0.25	3/8	3/8	Chord	4/4	2	2	1/16	1/16	1	502							
38	38	743/4	743/4	0.25	7/16	7/16	Chord	4/4	2	2	1/16	1/16	1	503							
38	38	186	186	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	504							
39	39	188	188	4.0	0	0	Chord	4/4	1	1	1	1	1	505							
39	39	188	188	4.0	0	0	Chord	4/4	1	2	1	1	1	506							
39	39	188	188	4.0	0	0	Chord	4/4	2	1	1	1	1	507							
39	39	188	188	4.0	0	0	Chord	4/4	2	2	1	1	1	508							
40	40	385/2	385/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	509							
40	40	193	193	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	510							
40	40	389/2	389/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	511							
40	40	779/4	779/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	512							
40	40	195	195	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	513							
40	40	391/2	391/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	514							
40	40	192	192	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	515							
40	40	387/2	387/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	516							
40	40	194	194	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	517							
40	40	195	195	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	518							
41	41	196	196	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	519							
41	41	393/2	393/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	520							
41	41	197	197	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	521							
41	41	198	198	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	522							
41	41	199	199	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	523							
41	41	196	196	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	524							
41	41	197	197	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	525							
41	41	198	198	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	526							
41	41	399/2	399/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16	1/16	1	527							
41	41	799/4	799/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	528							
41	41	397/2	397/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	529							
41	41	199	199	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	530							
42	42	200	200	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	531							
42	42	200	200	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	532							
42	42	403/2	403/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	533							
42	42	202	202	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	534							
42	42	405/2	405/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	535							
42	42	203	203	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	536							
42	42	401/2	401/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	537							
42	42	803/4	803/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	538							
42	42	201	201	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	539							
42	42	403/2	403/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	540							
42	42	202	202	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	541							
42	42	405/2	405/2	1.0	5/8	5/8	Chord	4/4	2	1	1/4	1/4	1	542							
42	42	407/2	407/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	543							
43	43	409/2	409/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	544							
43	43	205	205	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	545							
43	43	413/2	413/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	546							
43	43	827/4	827/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	547							
43	43	207	207	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	548							
43	43	415/2	415/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	549							
43	43	204	204	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	550							
43	43	206	206	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	551							
43	43	207	207	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	552							
43	43	204	204	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	553							
43	43	411/2	411/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	554							
43	43	206	206	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	555							
43	43	207	207	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	556							
44	44	208	208	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	557							
44	44	209	209	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	558							
44	44	210	210	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	559							
44	44	208	208	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	560							
44	44	419/2	419/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	561							
44	44	839/4	839/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	562							
44	44	210	210	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	563							
44	44	211	211	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	564							
44	44	417/2	417/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	565							
44	44	209	209	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	566							
44	44	421/2	421/2	0.25	5/8	5/8	Chord	4/4	2	2	1/16	1/16	1	567							
44	44	843/4	843/4	0.25	11/16	11/16	Chord	4/4	2	2	1/16	1/16	1	568							
44	44	211	211	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	569							
44	44	423/2	423/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	570							
45	45	212	212	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	571							
45	45	425/2	425/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	572							
45	45	213	213	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	573							
45	45	427/2	427/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	574							
45	45	214	214	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	575							
45	45	431/2	431/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	576							
45	45	429/2	429/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	577							
45	45	215	215	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	578							
45	45	212	212	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	579							
45	45	425/2	425/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	580							
45	45	213	213	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	581							
45	45	214	214	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	582							
46	46	437/2	437/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	583							
46	46	219	219	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	584							
46	46	216	216	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	585							
46	46	435/2	435/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	586							
46	46	871/4	871/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	587							
46	46	218	218	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	588							
46	46	439/2	439/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	589							
46	46	433/2	433/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	590							
46	46	867/4	867/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	591							
46	46	217	217	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	592							
46	46	218	218	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	593							
46	46	219	219	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	594							
47	47	441/2	441/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	595							
47	47	221	221	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	596							
47	47	445/2	445/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	597							
47	47	223	223	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	598							
47	47	220	220	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	599							
47	47	443/2	443/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	600							
47	47	887/4	887/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	601							
47	47	222	222	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	602							
47	47	445/2	445/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	603							
47	47	223	223	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	604							
47	47	447/2	447/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16	1/16	1	605							
